TimeStamp,.[Puffing2.Flow_FT20530.],.[Puffing2.Flow_FT24540.],.[Puffing2.Flow_Rate_FP6.],.[Puffing2.Flow_Rate_FP7.],.[Puffing2.FLOW_RATE_FP8.],.[Puffing2.Motor_EM2152.0],.[Puffing2.Motor_EM25560.],.[Puffing2.MOTOR_EM25570.],.[Puffing2.PID_PT2051.Out],.[Puffing2.PID_PT2051.PV],.[Puffing2.PID_PT2051.SP],.[Puffing2.PID_TT2051.out],.[Puffing2.PID_TT2051.PV],.[Puffing2.PID_TT2051.SP],.[Puffing2.PID_TT2454O.Out],.[Puffing2.PID_TT2454O.PV],.[Puffing2.PID_TT2454O.SP],.[Puffing2.PRESS_DPT2357.0],.[Puffing2.Press_PT20510.],.[Puffing2.Press_PT2152.0],.[Puffing2.Temp_TE20510.],.[Puffing2.TEMP_TE2454I.0],.[Puffing2.TEMP_TE2454O0.],.[Puffing2.TEMP_TE2455I0],.[Puffing2.TEMP_TE2455O0],.[Puffing2.TEMP_TE24600]
8/25/25 18:29,135.5,124.9602814,6.662590027,7.276786327,11.9677639,179.7865295,5.118687153,5.212340832,99.99343109,92.22966003,92.54795074,2.341382504,359.6640625,360,50.75880814,446.2628784,453.3920898,5.717376709,92.10547638,81.47315979,359.5791931,382.1103516,446.263031,181.6733551,98.63468933,113.4024353
8/25/25 18:34,142,125.1297684,6.65908432,7.275693417,12.09176731,180.5232544,5.119166374,5.219789982,99.98236084,91.73445129,92.54782867,11.27393723,352.5799866,360,60.12974548,442.3275757,460.2965088,5.707777977,91.50119019,81.27732849,352.5272522,379.1261292,442.324646,180.7566528,97.93624878,113.2384796
8/25/25 18:39,136.5,126.8160477,6.655578136,7.274600029,11.94287205,180.2129669,5.119645596,5.227238655,99.97129059,92.09120178,92.5477066,17.29449463,352.1776428,360,73.89389801,454.862915,471.5635986,5.699349403,91.92490387,81.91732025,352.2688293,377.9963684,454.8602905,180.9676666,97.01643372,113.0745316
8/25/25 18:44,124.6801682,128.1982422,6.65207243,7.273506641,11.93580914,180.4318848,5.12012434,5.234687805,70.65229034,92.83730316,92.54758453,12.5796032,362.1972961,360,70.5907135,472.7928467,458.1400452,5.690920353,92.35861206,81.49861145,362.247406,379.9404297,472.7648621,181.3728333,96.40853119,112.9105835
8/25/25 18:49,127.4984512,127.9892731,6.648566723,7.272413254,12.12349701,179.4251556,5.120603561,5.242136478,75.02801514,92.02320099,92.54746246,3.394277573,369.3895569,360,56.12681961,475.1498413,453.2468262,5.682491779,92.05735016,81.49499512,369.3165588,383.6259766,475.4845886,182.3751221,97.0532608,112.7466278
8/25/25 18:54,131.7109985,125.8175659,6.645061016,7.271320343,12.15540791,178.9109039,5.121082783,5.249585629,74.53105164,91.54117584,92.54734039,0.295039117,368.6412659,360,48.36923599,459.9523621,452.2187805,5.674062729,91.72234344,81.58298492,368.4223328,384.9593506,459.8324585,183.3773956,97.02063751,112.5826797
8/25/25 18:59,138.342041,124.7437668,6.641554832,7.270226955,12.053895,179.3548279,5.121562004,5.257034779,99.74347687,91.28390503,92.54721832,0.366250247,361.8200684,360,49.37700272,448.4924011,452.5307617,5.665634155,91.14627838,81.85853577,361.7885132,382.3042297,448.4353333,182.8171082,96.9098053,112.4187241
8/25/25 19:04,145.9520416,124.8437576,6.638049126,7.269133568,12.20425224,178.1119232,5.122040749,5.264483452,99.68985748,90.27306366,92.54709625,8.034650803,354.5671387,360,58.32551956,442.5792236,460.3408203,5.657205105,90.18691254,82.21337128,354.5973206,379.2296448,442.5914001,181.5980835,96.79897308,112.254776
8/25/25 19:09,141.5670776,126.5471115,6.634543419,7.268040657,12.02012825,178.8388062,5.12251997,5.271932602,99.6362381,90.90574646,92.54697418,16.45057106,351.2012329,360,72.84043884,453.2644958,471.4292297,5.648776531,90.71733093,81.22759247,351.1780701,377.0566101,453.2714844,180.1830292,96.6881485,112.0908279
8/25/25 19:14,132.6531525,128.6602783,6.631037235,7.266947269,10.66618252,182.0062714,5.122999191,5.279381752,89.18167114,93.23414612,92.54685211,17.31965637,356.3508301,360,74.49324799,471.1089478,469.2234802,5.65123558,93.3334198,81.49948883,356.5412903,378.5499878,471.0546875,180.4246826,96.57731628,111.9268723
8/25/25 19:19,121.8656387,128.3431549,6.627531528,7.265853882,12.10281658,181.689743,5.123477936,5.286830425,67.06865692,93.07139587,92.54673004,8.299343109,366.2951965,360,60.96253967,478.0077209,455.3733826,5.659042358,93.1463089,81.78142548,366.3189697,382.2827148,478.120575,180.6663361,96.7009964,111.7629242
8/25/25 19:24,126.5514832,126.6558533,6.624025822,7.264760971,12.066679,179.2038574,5.123957157,5.294279575,68.76265717,92.45400238,92.5466156,0.143501401,368.9014282,360,49.94018173,465.6037903,452.0438232,5.666849136,91.97138977,81.44043732,368.951355,384.865387,465.5776367,181.7015381,96.86811066,111.5989685
8/25/25 19:29,133.4460144,125.1090698,6.620520115,7.263667583,12.14722729,180.2337646,5.124436378,5.301728725,99.93741608,92.4087677,92.54649353,0.472066969,363.248291,360,48.3473587,452.224884,452.3911133,5.674655437,92.17451477,83.94044495,363.1482849,383.3444824,452.1807861,181.1440277,97.03523254,111.4350204
8/25/25 19:34,139.6861267,125.3227692,6.617013931,7.262574196,12.1757803,179.6067047,5.1249156,5.309177399,99.79412842,91.02097321,92.54637146,5.42690897,356.1903381,360,52.71708298,445.9237366,454.1043091,5.682462215,90.97646332,84.19526672,356.1554871,380.5792847,445.8768921,180.5865173,96.70617676,111.2710724
8/25/25 19:39,143.5349121,125.4651413,6.613508224,7.261481285,12.03598022,178.4369354,5.125394344,5.316626549,99.65084839,90.02488708,92.54624939,13.91219139,350.8078003,360,65.66398621,444.6820984,471.3048401,5.690268993,90.06147766,83.83073425,350.7972412,377.6098328,444.7888489,180.029007,96.55311584,111.1071167
8/25/25 19:44,135.1259155,127.595932,6.610002518,7.260387897,11.96552753,179.8639984,5.125873566,5.324075699,99.50756836,91.78836823,92.54612732,18.88242722,353.1092834,360,75.67303467,462.0403442,471.324707,5.698075294,91.74131775,83.98436737,353.0115967,377.3336182,462.045105,179.6618652,97.10767365,110.9431686
8/25/25 19:49,123.5,128.9440308,6.606496334,7.25929451,11.77524662,181.8411865,5.126352787,5.331524372,71.89342499,92.70854187,92.54600525,13.17407799,363.9848633,360,66.90644836,478.336792,457.0731812,5.705882072,92.58901215,83.67680359,363.9608154,380.4990234,478.3896484,180.3035431,97.66223145,110.9969559
8/25/25 19:54,120,127.0891495,6.602990627,7.258201122,12.02226067,179.6526184,5.126831532,5.338973522,63.87434006,92.58992767,92.54588318,1.998724461,370.0016479,360,52.60879517,472.2214661,452.8326111,5.71368885,92.57305908,83.72698975,370.0671387,384.4693909,472.112915,180.9452209,98.21678925,111.0865707
8/25/25 19:59,130.0785065,125.6791763,6.599484921,7.257108212,12.18572521,180.7451935,5.127310753,5.346422672,85.24523163,92.5734024,92.54576111,0.209509417,366.9134521,360,47.7305336,456.1375427,452.4785767,5.721495152,92.51966858,84.01190186,366.9702454,384.4216003,456.119751,180.58461,97.91707611,111.1761932
8/25/25 20:04,136.0567932,125.2080765,6.595979214,7.256014824,12.04840279,179.022522,5.127789974,5.353871346,99.89951324,91.8133316,92.54563904,1.745650887,360.2427063,360,50.1399498,448.1511536,452.9483337,5.729301929,91.82655334,83.65352631,360.2037048,382.2778015,448.2061462,179.3723602,97.58005524,111.2658157
8/25/25 20:09,139.4044342,124.9200974,6.59247303,7.254921436,10.59681988,180.0584106,5.128269196,5.361320496,99.76622009,91.66902161,92.54551697,7.181116104,355.465271,360,56.39678574,443.3035583,455.0581665,5.737108231,91.59062195,83.80374908,355.3965454,379.4994812,443.1497803,178.1601257,97.24302673,111.3554306
8/25/25 20:14,124,126.3482895,6.588967323,7.253828526,12.12680626,183.1557312,5.12874794,5.368769169,72.44393158,93.29872131,92.5453949,7.71171093,357.8851929,360,66.62109375,448.2034302,457.0102234,5.744915009,93.18494415,83.78054047,357.8732605,379.4602661,448.1619263,176.3586731,96.90600586,111.4687347
8/25/25 20:19,116,127.169426,6.585461617,7.252735138,12.00396538,181.4634247,5.129227161,5.376218319,60.2809639,92.68160248,92.54528046,0.002041611,366.2461853,360,64.49133301,457.7423401,451.9240417,5.752721786,92.68800354,84.16677094,366.2653809,382.086792,457.7516479,174.63591,94.28440094,111.9777908
8/25/25 20:24,118.2563934,127.3086319,6.581955433,7.25164175,12.03905964,179.8476868,5.129706383,5.383667469,65.29522705,92.673172,92.54515839,0.051920153,370.7150269,360,57.77080917,463.0375061,452.0387268,5.760528088,92.55536652,83.78530121,370.7180176,384.9529114,462.9540405,174.7178497,93.29829407,112.4868469
8/25/25 20:29,115,126.2793961,6.578449726,7.25054884,12.06938839,180.1307831,5.130185127,5.391116142,57.7400322,92.61994934,92.54503632,0.101798698,372.5906372,360,51.59996033,459.6884155,452.1533813,5.768334866,92.83052063,83.50496674,372.4119263,387.4440308,459.7113342,174.7997894,92.89957428,112.8582993
8/25/25 20:34,110.7834625,125.7039871,6.574944019,7.249455452,11.97483349,180.3500519,5.130664349,5.398565292,56.62541199,92.29218292,92.54491425,0.151677236,371.0732727,360,50.12094116,453.3230286,452.2680664,5.776141644,92.28555298,84.19340515,371.0594482,387.1562805,453.3237305,174.863739,92.50084686,112.9180527
8/25/25 20:39,119.7823563,125.4332199,6.571438313,7.248362064,12.13559914,180.0823059,5.13114357,5.406014442,61.13589096,92.64812469,92.54479218,0.201555774,369.3456116,360,50.59499359,450.5001221,452.3827515,5.778422832,92.76131439,83.89448547,369.3558655,386.4820251,450.4549255,174.0956573,92.10212708,112.9778061
8/25/25 20:44,115.7490005,125.4284668,6.567932129,7.247268677,12.04046822,180.5491791,5.131622791,5.413463116,60.417202,92.14645386,92.5446701,0.251434326,367.6712646,360,52.60902786,448.4289246,452.4974365,5.775303841,92.12123108,83.80001831,367.744873,385.3569641,448.48703,173.3275757,91.70339966,113.0375595
8/25/25 20:49,118.9548492,125.450264,6.564426422,7.246175766,12.0599041,180.3414001,5.132101536,5.420912266,68.52206421,92.6137085,92.54454803,0.413727611,366.335022,360,55.80548477,446.9294739,452.6120911,5.772184372,92.52915192,83.84449768,366.4407959,384.1420593,447.1378479,172.6558228,91.30467987,113.0973129
8/25/25 20:54,125.7678146,125.6474304,6.560920715,7.245082378,12.24625015,180.2199554,5.132580757,5.449261189,71.64550781,92.41997528,92.54442596,0.022072239,363.8511047,360,59.20121384,446.791687,452.2644348,5.76906538,92.32397461,84.16192627,363.696167,383.3770447,446.7850952,172.806839,91.16093445,113.1982117
8/25/25 20:59,129.5687103,125.7362366,6.557414532,7.243988991,11.91389179,181.3508148,5.133059978,5.567136288,76.38761902,92.83778381,92.54430389,0.152399391,365.0257874,360,61.85363388,448.8305359,452.3000183,5.765946388,93.02262878,83.5086441,365.0763245,383.1332397,448.7981873,172.7781525,91.23720551,113.3243027
8/25/25 21:04,119.5487976,125.7018204,6.553908825,7.24289608,10.67411613,181.3675232,5.1335392,5.558409214,65.6267395,93.04492188,92.54418182,0.282726526,365.6634827,360,62.15224457,451.5190125,452.3356018,5.76282692,92.94972229,84.27231598,365.3403625,383.3129272,451.5426941,172.2122803,91.31346893,113.2150879
8/25/25 21:09,114.4392853,125.922554,6.550403118,7.241802692,11.80440617,180.3664093,5.134017944,5.549681664,61.44326019,92.61976624,92.54405975,0.413053691,366.4780273,360,61.82842636,452.45047,452.3711548,5.759707928,92.19290161,83.69589233,366.5271301,383.498291,452.4079285,172.415863,91.38973236,112.7524338
8/25/25 21:14,134.2734985,126.1213303,6.546896935,7.240709305,12.07087803,180.4007263,5.134497166,5.54095459,99.47480774,92.42670441,92.54393768,0.543380797,364.5576782,360,61.3901825,453.3819275,452.4067383,5.756588936,92.51525879,83.41468048,364.4247131,383.5773926,453.2731628,172.8542023,91.46600342,112.2897797
8/25/25 21:19,122.5307083,125.9417038,6.543391228,7.239616394,8.718564034,182.4819641,5.134976387,5.532227516,70.5615921,92.79827118,92.54382324,0.520572364,362.3799438,360,60.3945694,453.2124329,452.4423218,5.753469467,93.11445618,83.60560608,362.6579285,382.3198547,453.1822815,174.3452911,92.40545654,111.8271255
8/25/25 21:24,132.4661407,125.8559418,6.539885521,7.238523006,12.15992641,181.4194336,5.135455132,5.523500443,98.79559326,92.77089691,92.54370117,0.884804547,358.949707,360,59.73221588,452.7063599,452.4778748,5.750350475,92.80656433,83.59077454,359.1351318,381.1277161,452.7310181,176.0223389,93.53891754,111.445076
8/25/25 21:29,132.6125793,126.0782166,6.536379814,7.237429619,12.16015625,181.1184692,5.135934353,5.514773369,99.98259735,92.40650177,92.5435791,2.418290615,358.3131104,360,60.41218948,451.7253113,452.8454285,5.747231483,92.50478363,83.23931122,358.223053,380.1774292,451.9088135,177.0093384,94.61037445,111.3052368
8/25/25 21:34,129.5,125.5474319,6.532873631,7.236336708,12.08931541,182.1268921,5.136413574,5.506045818,86.14229584,92.60135651,92.54345703,5.156359196,357.4604797,360,61.9511528,450.4673767,453.9730225,5.744112015,92.52770233,83.76844025,357.3362732,379.2271729,450.9507141,177.2015839,94.7729187,111.1654053
8/25/25 21:39,141.5,125.9579086,6.529367924,7.23524332,12.24771309,179.7786102,5.136892796,5.497318745,99.8314209,91.09734344,92.54333496,9.62183857,355.0865479,360,65.33985138,452.0869446,455.7927551,5.740993023,91.18595886,83.71125031,355.1228943,378.276886,452.2861938,177.3938141,94.93545532,111.0255661
8/25/25 21:44,137.672348,127.0424957,6.525862217,7.234149933,12.11390686,178.8299561,5.13737154,5.488591671,99.57628632,91.47927094,92.54321289,13.52868557,355.9491272,360,69.77492523,459.7853394,462.1041565,5.737874031,91.46569824,86.41644287,355.891571,378.4631653,459.844635,177.5860596,95.09799194,110.8857269
8/25/25 21:49,130.2387543,127.528595,6.522356033,7.233056545,10.78534412,179.983551,5.137850761,5.479864597,99.8449173,92.47989655,92.54309082,11.01297951,360.8598022,360,63.97132492,467.9031067,456.2869263,5.734754562,92.49547577,86.33222961,360.8861694,379.5713806,467.9266357,177.8812408,95.26052856,110.7458878
8/25/25 21:54,127.2729874,127.1334839,6.518850327,7.231963634,12.16257286,180.7807617,5.138329983,5.471137524,99.67914581,92.52230835,92.54296875,9.076040268,362.8770142,360,56.40351105,466.1134033,455.2492371,5.731635571,92.5655365,86.36125183,362.9599304,381.1937256,466.1059265,179.1549835,95.42306519,110.6060562
8/25/25 21:59,130.2931671,125.7553177,6.51534462,7.230870247,12.09622478,179.8932037,5.138808727,5.46241045,83.46642303,92.4582901,92.54284668,6.275621414,362.4657288,360,52.98557281,457.760376,454.5019836,5.728516579,92.40872192,86.49580383,362.5849609,381.2840271,457.5823669,178.789917,96.31513214,110.466217
8/25/25 22:04,134.4985962,125.4298859,6.511838913,7.229776859,12.00785923,181.2358551,5.139287949,5.453682899,99.95669556,92.20472717,92.54272461,8.412696838,358.2214966,360,54.88607407,450.7876587,455.1760254,5.72539711,91.98973846,86.89225006,358.2592468,380.091217,450.8953247,178.418396,96.87532043,110.3263779
8/25/25 22:09,139,125.4683762,6.508332729,7.228683949,12.08633614,178.7314301,5.13976717,5.444955826,99.83886719,91.04628754,92.54260254,13.42803574,355.1352844,360,60.91149902,447.5741272,457.6148376,5.722278118,90.87024689,86.8347168,355.2922974,378.1712036,447.3933716,178.046875,96.95165253,110.1865387
8/25/25 22:14,136.8362579,126.1722412,6.504827023,7.227590561,11.87999153,178.2811432,5.140246391,5.436228752,99.72103882,90.84774017,92.54248047,20.18256378,353.9143677,360,72.52325439,454.7828979,471.7388916,5.719159126,90.88273621,86.74520111,354.0742188,376.8348999,454.8130493,177.8951111,97.02799225,110.0467072
8/25/25 22:19,132.1687012,128.6324921,6.501321316,7.226497173,12.19046879,181.006958,5.140725136,5.427501678,99.60321045,92.33163452,92.54236603,22.40279388,357.8565674,360,73.56757355,471.8257751,466.205658,5.716039658,92.19274139,86.33229828,357.9162292,377.9702759,471.814209,178.4881592,97.10432434,109.906868
8/25/25 22:24,130.5327911,128.5808105,6.497815132,7.225404263,12.13855171,180.0121613,5.141204357,5.418774605,90.1404953,92.46730804,92.54224396,15.28154278,366.0041199,360,60.80417633,478.558197,457.9696655,5.712920666,92.52481842,86.87526703,366.0613708,381.4325867,478.673645,180.4072571,97.35580444,109.7670288
8/25/25 22:29,134.1378632,126.7651138,6.494309425,7.224310875,12.13398933,179.5144958,5.141683578,5.410047054,99.71200562,92.13855743,92.54212189,8.113362312,366.8690796,360,51.50294113,465.9562683,455.2666321,5.709801674,92.2064209,86.67295074,366.6836243,383.2333679,465.9406128,182.2183228,97.65251923,109.6271896
8/25/25 22:34,134.8966217,125.3919296,6.490803719,7.223217487,10.70841312,178.9603577,5.142162323,5.401319981,100,91.34249115,92.54199982,6.4091506,363.0722351,360,50.7013855,453.3606567,454.6705627,5.706682205,91.36885071,86.1879425,362.9678955,382.2256775,453.2937622,181.4982758,97.8404541,109.4873581
8/25/25 22:39,141.9586487,125.0357513,6.487298012,7.2221241,12.11197853,178.440155,5.14276886,5.392592907,100,90.19841766,92.54187775,10.10329056,357.2077332,360,55.73451233,447.0305481,455.9187012,5.703563213,90.17070007,86.39020538,357.2030334,379.501709,446.626709,180.2429962,97.60910034,109.3475189
8/25/25 22:44,143.5,125.7430191,6.483791828,7.221031189,9.642123222,178.3575439,5.144713402,5.383865833,100,89.99458313,92.54175568,17.68058968,352.8599854,360,68.44608307,448.0020447,471.8888855,5.700444221,90.17273712,86.70883179,352.8508911,376.7777405,448.1193848,179.0785828,96.52586365,109.2076797
8/25/25 22:49,138.2711792,128.074234,6.480286121,7.219937801,11.84963417,181.1434326,5.146658421,5.37513876,100,91.92494965,92.54163361,22.9536705,355.2579651,360,75.29830933,465.2367859,469.3265381,5.697324753,91.92467499,86.5133667,355.403717,376.6414795,465.2772827,179.7572632,95.76196289,109.1004181
8/25/25 22:54,143.1227417,128.7427216,6.476780415,7.218844414,12.25331974,178.7962799,5.148603439,5.370897293,100,91.19190216,92.54151154,17.50785637,363.2413635,360,64.75193787,478.5122681,460.1693115,5.694205761,91.20676422,86.36999512,363.1920776,379.7780762,478.6578064,180.5578156,95.9258194,109.0479126
8/25/25 22:59,140.91716,127.5904388,6.473274231,7.217751503,12.11906338,176.9220428,5.150548458,5.368112087,100,90.93548584,92.54138947,9.792633057,366.9875488,360,53.36501694,469.9070435,455.9881592,5.691086769,91.04516602,86.31497955,366.9254456,382.2936096,470.0726013,181.4688568,96.08968353,108.9954147
8/25/25 23:04,132,125.9471054,6.469768524,7.216658115,12.1246376,179.0401306,5.152493,5.365326881,100,91.61798859,92.5412674,6.046391487,364.5791016,360,50.62716675,456.2445679,454.2397461,5.6879673,91.55960083,87.08931732,364.5187988,382.1678162,456.2113342,181.0316772,96.25354004,108.9429169
8/25/25 23:09,139.008194,125.3501816,6.466262817,7.215564728,11.93934822,178.469986,5.154438019,5.362541676,100,90.77436066,92.54114532,8.345763206,358.1129456,360,54.09197998,448.5352478,455.5137939,5.684848309,90.69374847,87.07996368,358.2614441,380.1273499,448.5241089,180.4923859,95.50480652,108.8904114
8/25/25 23:14,146.0600739,125.3832779,6.462757111,7.214471817,12.01527023,177.4785156,5.156383038,5.359756947,100,89.68054962,92.54103088,14.3778801,354.6210632,360,63.04736328,445.5146179,463.5942078,5.681729317,89.66843414,87.45669556,354.5505981,377.442688,445.698822,179.4150543,94.61135864,108.8379135
8/25/25 23:19,143.5,127.1268158,6.459250927,7.213378429,11.84131813,177.9537506,5.158327579,5.356971741,100,89.76325989,92.54090881,21.62885857,353.2758789,360,74.84349823,458.8135986,471.5785217,5.678609848,89.90288544,87.58638763,353.4109802,376.2335205,458.8363647,179.5249634,95.14589691,108.7854156
8/25/25 23:24,137,128.6691895,6.45574522,7.212285042,12.08455181,178.3576202,5.160272598,5.354186535,100,91.23963928,92.54078674,22.06579971,359.1974487,360,71.2665329,475.1387329,461.9838867,5.675490856,91.1882019,87.34268951,359.3086243,378.0666809,475.1078186,179.8652191,95.68044281,108.7329102
8/25/25 23:29,133.2903137,128.4159241,6.452239513,7.211192131,10.69431019,179.8583527,5.162217617,5.351401329,90.82938385,92.15413666,92.54066467,15.15304279,367.0406494,360,58.38084412,477.5466614,457.733429,5.672371864,92.24448395,86.89890289,367.2253113,381.5998535,477.5744629,180.4939423,96.32568359,108.6804123
8/25/25 23:34,134.1138153,126.554184,6.44873333,7.210098743,12.09237766,179.4152679,5.164162159,5.348616123,98.77612305,92.30293274,92.5405426,8.59545517,366.6410217,360,51.16885757,463.5367737,455.293457,5.656211853,92.28773499,87.23804474,366.5900574,382.9190674,463.5046082,180.5963135,97.1149826,108.6279144
8/25/25 23:39,142.2722473,125.5805054,6.445227623,7.209005356,12.15736485,178.8630219,5.166107178,5.345830917,99.99499512,91.19132233,92.54042053,8.084155083,361.4208984,360,51.57778931,452.6870117,455.3591614,5.598674774,91.32151031,87.37334442,361.5426331,381.6674805,452.7712402,180.074646,96.85299683,108.5754089
8/25/25 23:44,147.6500092,124.9985657,6.441721916,7.207911968,12.17999649,177.2050781,5.168052197,5.343045712,99.98856354,89.25061798,92.54029846,12.22484303,356.4879456,360,58.22931671,446.3854675,461.3465271,5.541138172,89.23201752,87.03379059,356.4247437,378.8356628,446.5141602,179.5529785,96.59101868,108.5229111
8/25/25 23:49,143.6482544,126.3621368,6.438215733,7.206819057,12.11090279,176.7827148,5.169996738,5.340260506,99.98213959,89.72318268,92.54017639,19.00122452,353.5896606,360,72.3132782,453.6930847,471.6653442,5.483601093,89.69735718,87.12485504,353.7816162,376.2626038,453.7125549,179.4228821,96.3290329,108.4704132
8/25/25 23:54,139.6703339,128.3457794,6.434710026,7.20572567,11.81663132,178.724472,5.171941757,5.3374753,99.97570801,90.81282806,92.54005432,22.69342995,357.4816589,360,74.36447144,471.0974121,469.0213013,5.437180996,90.65432739,87.19667053,357.5913391,377.1661377,471.138031,179.8800964,96.06704712,108.4179153
8/25/25 23:59,133.2034912,128.6874084,6.431204319,7.204632282,11.92359066,180.0623627,5.173886776,5.334690094,92.40896606,92.14839935,92.53993225,16.44857025,364.7803345,360,62.07744598,478.6061096,458.9073792,5.433232307,92.12841034,86.91545868,364.8435669,380.5778503,478.5949097,180.7328491,96.22485352,108.3654099
8/26/25 0:04,135.2989197,126.7536697,6.427698612,7.203539371,12.30273724,180.5019684,5.175831795,5.331904888,90.40396881,92.86390686,92.53981018,9.644395828,367.1430054,360,52.54761124,467.6168823,455.72052,5.429283142,93.1632843,87.60683441,366.9118347,383.1564941,467.5840149,180.9819946,96.43097687,108.312912
8/26/25 0:09,144.4228668,125.49617,6.424192429,7.202445984,11.8892107,177.6912079,5.177776337,5.329119682,99.91090393,91.05056,92.53968811,7.337227821,363.387146,360,50.83015823,455.1550293,455.0336609,5.425334454,90.89557648,87.65261841,363.4577026,382.2763367,455.2638855,180.6170349,96.63710785,108.2604141
8/26/25 0:14,144.7631531,125.5189056,6.420686722,7.201352596,12.01102352,177.3195496,5.179721355,5.326334476,99.84542084,89.57865906,92.53957367,9.996393204,358.1506653,360,55.21007919,449.0364075,459.2602234,5.421385765,89.59996033,87.62136841,358.1683044,379.6646423,449.0072327,180.0569611,96.84323883,108.2079086
8/26/25 0:19,143.5399628,125.4150314,6.417181015,7.200259686,12.02052975,176.1656494,5.181666374,5.323549271,99.77993774,89.33099365,92.5394516,15.7856741,354.4786072,360,67.29685211,448.2626953,471.7891235,5.4174366,89.31544495,87.8474884,354.4726868,377.052948,448.2537842,179.0322571,96.37613678,108.1554108
8/26/25 0:24,141.1981812,127.4243164,6.414517403,7.199011326,12.25492764,178.9244385,5.183610916,5.320764065,99.71445465,90.36063385,92.53932953,21.93019485,354.302948,360,74.9878006,464.4252319,471.2189331,5.413487911,90.36165619,87.59622955,354.5776367,376.8590088,464.4339294,179.4710693,95.97809601,108.1029129
8/26/25 0:29,133.491806,128.2811584,6.412948132,7.19643259,12.19745064,180.3730927,5.185555935,5.317978859,99.80653381,92.15677643,92.53920746,20.08478355,362.3553467,360,65.89990234,477.1439514,459.9538879,5.409539223,92.09502411,87.60913849,362.3474426,379.1793823,477.0899353,180.0209198,95.87696838,108.0504074
8/26/25 0:34,135.7183838,127.1240845,6.41137886,7.193854332,12.48820591,180.039093,5.187500954,5.315193653,88.46401215,92.22342682,92.53908539,12.86680126,367.121521,360,55.25304031,471.4906006,457.2701111,5.405590057,92.01891327,87.9190979,366.9209595,382.4983521,471.3874207,181.6044312,95.77583313,107.9979095
8/26/25 0:39,143.5,125.9564285,6.409809113,7.191276073,12.38136101,178.9139709,5.189445496,5.312408447,100,91.25241852,92.53896332,8.364321709,364.9865723,360,51.37973022,458.6875,455.4784851,5.403892517,91.09329987,87.87937164,365.1684265,382.7813416,458.6676025,181.4051514,95.67469788,107.9454117
8/26/25 0:44,142,125.1156082,6.408239841,7.188697338,12.2410984,178.0487061,5.191390514,5.309623241,99.81302643,90.68559265,92.53884125,10.30928802,359.4641418,360,53.88694763,450.0679932,455.9290466,5.424703121,90.69574738,88.20436859,359.4641113,380.4033813,449.9895325,181.01474,95.57356262,107.8929062
8/26/25 0:49,144.6696472,125.0059586,6.40667057,7.18611908,12.15803337,176.7128143,5.193335533,5.306838036,99.7667923,89.55963898,92.53871918,14.40928268,355.0564575,360,61.17829514,446.3086243,460.5888672,5.445513725,89.70115662,87.88548279,354.7860718,378.0253906,446.4247437,180.0719452,95.45076752,107.8404083
8/26/25 0:54,146.5,126.7734909,6.405101299,7.183540344,12.33338451,177.4767914,5.195280075,5.304053307,99.72055817,89.74217224,92.53859711,21.09043503,353.0178833,360,73.53938293,457.017334,471.6580505,5.466324329,89.74641418,87.54602051,353.0545044,376.3034668,457.0021973,180.1057129,95.05989838,107.7879105
8/26/25 0:59,138.8807526,128.0924835,6.403531551,7.180962086,12.26043129,180.803421,5.197225094,5.301268101,98.60038757,91.93302155,92.53847504,23.95915413,357.1236267,360,73.18679047,472.7286377,466.2655945,5.487134933,92.02592468,87.9811554,357.1628418,377.8076782,472.6567383,180.5094604,94.66903687,107.7354126
8/26/25 1:04,138.8153229,128.2896271,6.40196228,7.17838335,12.13387775,179.7541656,5.199170113,5.298482895,89.92124176,91.71795654,92.53835297,15.80749702,366.6810913,360,61.03401566,478.0960083,458.5119019,5.507945538,91.66321564,87.62277985,367.0856018,381.3640137,478.1274719,180.9132233,95.20952606,107.6829071
8/26/25 1:09,137.3025665,126.7702637,6.400393009,7.175805092,12.15822506,178.4568024,5.201115131,5.295697689,99.87610626,91.41230011,92.53823853,8.296730042,367.7472534,360,51.45700073,466.7367554,455.2129211,5.528756142,91.37687683,87.38386536,367.7472534,383.4445496,466.5561523,181.0031586,95.67476654,107.6304092
8/26/25 1:14,143.9338226,125.2663498,6.398823738,7.173226357,12.22298145,177.0121613,5.203059673,5.292912483,99.99163055,89.9052887,92.53811646,5.080459595,364.5526428,360,50.40551376,453.6268311,455.1395874,5.549566746,89.80519867,87.55950165,364.5230713,382.5996094,453.6404114,180.3237915,95.34237671,107.5779114
8/26/25 1:19,147.9572906,125.0113297,6.39725399,7.170648098,12.26101875,176.610321,5.205004692,5.290127277,99.91905212,89.23214722,92.53799438,7.935507774,357.5953064,360,55.13867188,447.2055969,455.8220825,5.57037735,89.24931335,87.49905396,357.5744324,379.6587219,447.1944885,179.6444244,95.00998688,107.5254059
8/26/25 1:24,147,125.087677,6.395684719,7.168069363,12.28556919,176.0491791,5.206949711,5.287342072,99.84648132,88.5694809,92.53787231,14.82084465,353.6356812,360,66.83328247,446.8864441,469.965332,5.591187954,88.42687988,87.91397858,354.0042114,376.7178345,446.9232178,179.1776428,94.67759705,107.472908
